gene_id,first_generation,last_generation,appearances,reward,param_count,runtime_min,submission_flag,status,job_id,source_log,is_valid,failure_kind
xXxfC6vz7uosI8Jov9LVSEu9zVB,11,11,1,-inf,inf,20,True,completed,5151275,slurm-5149662.out,False,runtime_invalid
xXxfhf1JMEAEr0HJX8xStbcBlSa,12,12,1,-inf,inf,26,True,completed,5151678,slurm-5149662.out,False,runtime_invalid
xXxfnWpqDh0gujzzLJ9HKebOZ0D,6,6,1,-inf,inf,20,True,completed,5150028,slurm-5149662.out,False,runtime_invalid
xXxfqaTskIorfYEf9eXW8Qrkg2J,11,11,1,-inf,inf,20,True,completed,5151289,slurm-5149662.out,False,runtime_invalid
xXxgTHfeDInBGOYTWbZ6K1L5u1G,8,8,1,-inf,inf,21,True,completed,5150401,slurm-5149662.out,False,runtime_invalid
xXxh5AmNQ6henDn3UgjiGK9mlTZ,7,7,1,-inf,inf,20,True,completed,5150217,slurm-5149662.out,False,runtime_invalid
xXxhDOWh0tsCU6HunZYaaIPhJwH,3,3,1,-inf,inf,20,True,completed,5149706,slurm-5149662.out,False,runtime_invalid
xXxhQpkv50615bfpB3dS3JxbWAF,17,17,1,-inf,inf,20,True,completed,5153854,slurm-5149662.out,False,runtime_invalid
xXxhYua9OyZeGV3lRFfmCv81N3L,3,4,2,-999999.0,999999999.0,20,True,completed,5149707,slurm-5149662.out,False,hard_failure
xXxhiwFZd95ER3eWqqmeuqHRrar,6,6,1,-inf,inf,20,True,completed,5150024,slurm-5149662.out,False,runtime_invalid
xXxhtY86s9PLNjUhT3JP5LGdjd7,7,7,1,-inf,inf,20,True,completed,5150203,slurm-5149662.out,False,runtime_invalid
xXxiKDyqqBxRLZqrDbOOA8EXIoF,17,17,1,-inf,inf,20,True,completed,5153841,slurm-5149662.out,False,runtime_invalid
xXxiYEinbtb5fzUKPpkJU4a6xWD,10,10,1,-inf,inf,19,True,completed,5150917,slurm-5149662.out,False,runtime_invalid
xXxihdNlq1dUKI4eP5zLluQXYBY,8,8,1,-inf,inf,21,True,completed,5150410,slurm-5149662.out,False,runtime_invalid
xXxio3zjVJE7pgl4DxTlK20Tjx9,8,8,1,-inf,inf,21,True,completed,5150405,slurm-5149662.out,False,runtime_invalid
xXxjsWyVAU03LnYBr1PfyoEzpY6,4,4,1,-inf,inf,20,True,completed,5149844,slurm-5149662.out,False,runtime_invalid
xXxkGJFDtXMy311b8f4MuSBODlW,11,11,1,-inf,inf,20,True,completed,5151288,slurm-5149662.out,False,runtime_invalid
xXxkJltczgDCULHOHGqtFTkKxuF,3,3,1,-inf,inf,20,True,completed,5149697,slurm-5149662.out,False,runtime_invalid
xXxkOnbBlWuIwJ50WDn7d3udPy9,14,14,1,-inf,inf,15,True,completed,5152634,slurm-5149662.out,False,runtime_invalid
xXxkSNqj95mPAXTLXtnxZWx4F3A,14,14,1,-inf,inf,15,True,completed,5152628,slurm-5149662.out,False,runtime_invalid
xXxl5vC7VIxwO0QDLMq4YpOfMNk,6,6,1,-999999.0,999999999.0,20,True,completed,5150022,slurm-5149662.out,False,hard_failure
xXxlB5JWXZfrcpzMdGX0vgPLwr1,14,14,1,-inf,inf,15,True,completed,5152632,slurm-5149662.out,False,runtime_invalid
xXxlhxcKv4uUaUKuYAvqLiP3aGs,10,10,1,-inf,inf,19,True,completed,5150920,slurm-5149662.out,False,runtime_invalid
xXxlkycNjnr1nWci8YojgK6a3CX,6,6,1,-inf,inf,20,True,completed,5150019,slurm-5149662.out,False,runtime_invalid
xXxlsfZJHBJap7n58G7LDCZa5Nb,11,11,1,-999999.0,999999999.0,20,True,completed,5151291,slurm-5149662.out,False,hard_failure
xXxm3o00UVRMSoZb26QbnveXCtT,13,13,1,-inf,inf,20,True,completed,5152391,slurm-5149662.out,False,runtime_invalid
xXxm3v5sBLKvIyhG6zfMShs9WuF,14,14,1,-inf,inf,15,True,completed,5152622,slurm-5149662.out,False,runtime_invalid
xXxmndW2GZJarNgDr09SC0QWfj0,8,8,1,-inf,inf,21,True,completed,5150417,slurm-5149662.out,False,runtime_invalid
xXxn1rKQhLxHEOfDKJETBTur7zX,5,5,1,-inf,inf,14,True,completed,5149937,slurm-5149662.out,False,runtime_invalid
xXxnCinDQtlqFSVvKc1t3afr4t7,0,0,1,-inf,inf,29,True,completed,5142084,slurm-5142024.out,False,runtime_invalid
xXxnCztmgh8tKKNFPmQXNSPWhpq,1,1,1,-inf,inf,19,True,completed,5144010,slurm-5142024.out,False,runtime_invalid
xXxnoi5AT56YAJHFivXXbg9GqhG,12,12,1,-inf,inf,26,True,completed,5151695,slurm-5149662.out,False,runtime_invalid
xXxnpd4QiPxlr8GRcNg4YUgn1UT,8,8,1,-inf,inf,21,True,completed,5150396,slurm-5149662.out,False,runtime_invalid
xXxoO1O5FXj6d28Beov5NLj8zqA,9,9,1,-inf,inf,20,True,completed,5150655,slurm-5149662.out,False,runtime_invalid
xXxoRVSvD4cqaqDpLnyCMDaYb5S,13,13,1,-inf,inf,20,True,completed,5152385,slurm-5149662.out,False,runtime_invalid
xXxoYIwKGNE1QvnZhZheFq8WRsr,12,12,1,-inf,inf,26,True,completed,5151699,slurm-5149662.out,False,runtime_invalid
xXxopS2nKa9Hg0ubVqcU8aLWZNf,9,9,1,-inf,inf,20,True,completed,5150650,slurm-5149662.out,False,runtime_invalid
xXxpCfE2HP9TunJUt7x3biVYuwg,10,10,1,-999999.0,999999999.0,19,True,completed,5150925,slurm-5149662.out,False,hard_failure
xXxpQT1bNZooBGW9PiErt4pV3yS,8,8,1,-inf,inf,21,True,completed,5150399,slurm-5149662.out,False,runtime_invalid
xXxpmyeHzeHwAptgKKoDWYWyI0C,13,13,1,-inf,inf,20,True,completed,5152374,slurm-5149662.out,False,runtime_invalid
xXxq1YixyND90RnL7hqEFBkBLzD,7,7,1,-inf,inf,20,True,completed,5150219,slurm-5149662.out,False,runtime_invalid
xXxqHReQlcVy0MxpzTbklEDGIrt,7,7,1,-inf,inf,20,True,completed,5150221,slurm-5149662.out,False,runtime_invalid
xXxqI2ZmrOewp26e9nEKqboLUVN,2,2,1,-inf,inf,1400,True,completed,5145422,slurm-5149662.out,False,runtime_invalid
xXxqhNKGQ26gokCr0eCA0mUuuCP,5,5,1,-inf,inf,14,True,completed,5149941,slurm-5149662.out,False,runtime_invalid
xXxqofsvnw7SGzZiXcbAkCKnMpX,17,17,1,-inf,inf,20,True,completed,5153845,slurm-5149662.out,False,runtime_invalid
xXxqomPSDiMr2Xpp8Uy8OS8WCJu,9,9,1,-inf,inf,20,True,completed,5150668,slurm-5149662.out,False,runtime_invalid
xXxrpgEmigK8LWNLLhUV3tNIzmU,17,17,1,-inf,inf,20,True,completed,5153855,slurm-5149662.out,False,runtime_invalid
xXxrrtHwWd9GOuZkVs2gFqlHPQr,8,8,1,-inf,inf,21,True,completed,5150413,slurm-5149662.out,False,runtime_invalid
xXxsT3fWKN9anhp2dvRgL3Qldry,4,4,1,-inf,inf,23,True,completed,5149808,slurm-5149662.out,False,runtime_invalid
xXxsZtgFfNajurLA7yecKtO1wKm,16,16,1,-inf,inf,20,True,completed,5153200,slurm-5149662.out,False,runtime_invalid
xXxsidjHL2F04OTrW6aLSrDtoxe,13,13,1,-inf,inf,20,True,completed,5152388,slurm-5149662.out,False,runtime_invalid
xXxsuNbDf2ZJ6ActMbzE3hYNwNR,12,12,1,-inf,inf,26,True,completed,5151683,slurm-5149662.out,False,runtime_invalid
xXxt1oQilY6PdVfOVnMm6DcZKRx,3,3,1,-inf,inf,20,True,completed,5149712,slurm-5149662.out,False,runtime_invalid
xXxt5BnQ0QiUxOr6cT9wMNsMBCM,13,13,1,-inf,inf,20,True,completed,5152380,slurm-5149662.out,False,runtime_invalid
xXxt7WjF7wCqV3zDMefnQHpCOFQ,8,8,1,-inf,inf,21,True,completed,5150411,slurm-5149662.out,False,runtime_invalid
xXxtJpNgkQRe0Yf5FTIosLCQYM7,2,2,1,-inf,inf,1400,True,completed,5145421,slurm-5149662.out,False,runtime_invalid
xXxtvynzFspbDiwDP6i9cAOKstT,14,14,1,-inf,inf,15,True,completed,5152627,slurm-5149662.out,False,runtime_invalid
xXxtw1fQi1yP6iFxiMYoKlaVQSo,12,12,1,-inf,inf,26,True,completed,5151687,slurm-5149662.out,False,runtime_invalid
xXxuI4Mv8VFEmH7xFvNkY1RrzAx,9,9,1,-inf,inf,20,True,completed,5150665,slurm-5149662.out,False,runtime_invalid
xXxuUA2B5QaTNPfIyzAkbYbLek9,7,7,1,-inf,inf,20,True,completed,5150218,slurm-5149662.out,False,runtime_invalid
xXxuYffV1cxHdU5241OQZ4GJjMZ,12,12,1,-inf,inf,26,True,completed,5151689,slurm-5149662.out,False,runtime_invalid
xXxuadFved25heFmny8l6E4ZTe6,4,4,1,-999999.0,999999999.0,20,True,completed,5149843,slurm-5149662.out,False,hard_failure
xXxv1NMpvoPWRFDpcDnkJGcx1y6,5,5,1,-inf,inf,14,True,completed,5149946,slurm-5149662.out,False,runtime_invalid
xXxv1S7t1erVUj1V3bO3Fk3rDuD,12,12,1,-inf,inf,26,True,completed,5151690,slurm-5149662.out,False,runtime_invalid
xXxv9u4UU6t7A5w1N1pYnBa3oQ7,9,9,1,-inf,inf,20,True,completed,5150666,slurm-5149662.out,False,runtime_invalid
xXxvMz1K6mirGqqgqMWj9mM74bK,16,16,1,-inf,inf,20,True,completed,5153203,slurm-5149662.out,False,runtime_invalid
xXxvP65qFUZHY8rxRWMSLVuNzVk,3,3,1,-inf,inf,20,True,completed,5149719,slurm-5149662.out,False,runtime_invalid
xXxvWD2A09WdqXZ2kkg4pdpb8b9,16,16,1,-inf,inf,20,True,completed,5153213,slurm-5149662.out,False,runtime_invalid
xXxvgopblI6st1qlHLcaVkEKT2H,8,8,1,-inf,inf,21,True,completed,5150393,slurm-5149662.out,False,runtime_invalid
xXxvoGdsh2JVSHhDSgJu4PEj4FR,3,3,1,-inf,inf,20,True,completed,5149695,slurm-5149662.out,False,runtime_invalid
xXxvtPFtZswmll4nBGhrLaUZZzX,14,14,1,-inf,inf,15,True,completed,5152642,slurm-5149662.out,False,runtime_invalid
xXxw4lLIJHZ3NlMYK5TkiDQwbEc,0,0,1,-inf,inf,29,True,completed,5142063,slurm-5142024.out,False,runtime_invalid
xXxwGJFi3ycOAN6jU8HEW4Y4sjH,9,9,1,-inf,inf,20,True,completed,5150660,slurm-5149662.out,False,runtime_invalid
xXxwMMrLdEYgU2Jo62Viukh2APj,8,8,1,-inf,inf,21,True,completed,5150392,slurm-5149662.out,False,runtime_invalid
xXxwNKlUH6um5DWs9UhmvPIvJTp,10,10,1,-inf,inf,19,True,completed,5150928,slurm-5149662.out,False,runtime_invalid
xXxwen7TubkaxeltlrY9pe6ibcE,13,13,1,-999999.0,999999999.0,20,True,completed,5152395,slurm-5149662.out,False,hard_failure
xXxwtDETKKjmNN2A0HwjiSAVTVn,16,16,1,-999999.0,999999999.0,20,True,completed,5153197,slurm-5149662.out,False,hard_failure
xXxwyQfEj3SrutaVzHrfo9c0QOE,13,13,1,-inf,inf,20,True,completed,5152378,slurm-5149662.out,False,runtime_invalid
xXxx2ofKUdQB0NSmjAmQ0SJRw50,16,16,1,-inf,inf,27,True,completed,5153063,slurm-5149662.out,False,runtime_invalid
xXxx4GpNOm9LQDOArCapC0ibG09,3,3,1,-inf,inf,20,True,completed,5149705,slurm-5149662.out,False,runtime_invalid
xXxx63S4cOUZCNgA0i2EAAzKX6q,11,11,1,-inf,inf,20,True,completed,5151292,slurm-5149662.out,False,runtime_invalid
xXxxFJnbEua5bMQP49stR2ldV6W,7,7,1,-999999.0,999999999.0,20,True,completed,5150201,slurm-5149662.out,False,hard_failure
xXxxIrzRqS8xJENnMigh9DF6XMN,0,0,1,-inf,inf,29,True,completed,5142069,slurm-5142024.out,False,runtime_invalid
xXxxKhRp30xwxRa9S7nI22pDR6R,10,10,1,-inf,inf,19,True,completed,5150929,slurm-5149662.out,False,runtime_invalid
xXxxMLpCSUgTkdATw0eRwhRhubl,3,3,1,-inf,inf,20,True,completed,5149703,slurm-5149662.out,False,runtime_invalid
xXxxtgnd647MSKJH6WJHiPaLTsO,11,11,1,-inf,inf,20,True,completed,5151282,slurm-5149662.out,False,runtime_invalid
xXxxz1kc5UZKMPkWYyijCh5i4uE,12,12,1,-inf,inf,26,True,completed,5151694,slurm-5149662.out,False,runtime_invalid
xXxy7p3njVgO9WdGZs8iHipnGum,13,13,1,-inf,inf,27,True,completed,5152264,slurm-5149662.out,False,runtime_invalid
xXxyFsc77VtI8DEjxDhpqqqYi93,3,3,1,-inf,inf,20,True,completed,5149716,slurm-5149662.out,False,runtime_invalid
xXxyGet8LseG67zZxuD7uN3DdNl,3,3,1,-inf,inf,20,True,completed,5149696,slurm-5149662.out,False,runtime_invalid
xXxyekTrcWB9SBcyyuo3hbgIkva,3,3,1,-inf,inf,20,True,completed,5149714,slurm-5149662.out,False,runtime_invalid
xXxyuIS1luzzMpbl6Vtr2tEL2vo,2,3,2,-999999.0,999999999.0,1400,True,completed,5145428,slurm-5149662.out,False,hard_failure
xXxz6FhIa4pxw0OqFeKm2lHQVEo,3,4,2,-999999.0,999999999.0,20,True,completed,5149699,slurm-5149662.out,False,hard_failure
xXxzCClEQ4n28uxsojHsjhbxcvC,5,5,1,-999999.0,999999999.0,14,True,completed,5149936,slurm-5149662.out,False,hard_failure
xXxzObM2xdJ7GOj7kbbZJI6jOVt,0,0,1,-inf,inf,29,True,completed,5142076,slurm-5142024.out,False,runtime_invalid
xXxzXRINkHemYWzbsuW1v3PAZBA,3,3,1,-inf,inf,20,True,completed,5149704,slurm-5149662.out,False,runtime_invalid
xXxzsm6Xy3m3IIfojLzUUtcbxMi,6,6,1,-inf,inf,20,True,completed,5150040,slurm-5149662.out,False,runtime_invalid
