generation,gene_id,reward,param_count,submission_flag,runtime_min,status,job_id,source_log,is_valid,failure_kind
4,xXxYnG2yS9bbXspnBgHrPolEPUB,-inf,inf,True,20,completed,5149833,slurm-5149662.out,False,runtime_invalid
4,xXxJxZojGE9Qxt9Yb7pt4R9cbBK,749.0171751628443,1389.0,True,20,completed,5149834,slurm-5149662.out,True,valid
4,xXxB5QUptxTcXcGugtgAImBAU1J,815.5105135000755,142605.0,True,1475,completed,5144005,slurm-5149662.out,True,valid
4,xXx9H1UFY7I0PYlVS0ZCuuOjLvV,-inf,inf,True,20,completed,5149835,slurm-5149662.out,False,runtime_invalid
4,xXxNXG2HKEpndvrFxkCY1sqNbGj,531.790699715296,11085.0,True,1504,completed,5142067,slurm-5149662.out,True,valid
4,xXxScsNA49ynB0tRt6RleEGe4XP,-inf,inf,True,20,completed,5149836,slurm-5149662.out,False,runtime_invalid
4,xXxdNSdU2k35qlVj5ctDZZqxZpj,-inf,inf,True,20,completed,5149837,slurm-5149662.out,False,runtime_invalid
4,xXx5xXRvhSoQUjUEeIXfZW3Z5Td,764.8445812539505,11085.0,True,20,completed,5149838,slurm-5149662.out,True,valid
4,xXxHDlXlyNZXpYF1nEmGyjdz3Dj,-inf,inf,True,20,completed,5149839,slurm-5149662.out,False,runtime_invalid
4,xXxKnLEXZ4ioVtICstpdVOCrYJn,287.12467248268507,38541.0,True,20,completed,5149840,slurm-5149662.out,True,valid
4,xXxO2mktPYGnElTIhjyJVKCdOnn,221.46700235570952,38541.0,True,1504,completed,5142058,slurm-5149662.out,True,valid
4,xXxaZHNwOGFxr6HV6MppRqa88oZ,689.2266340762815,11085.0,True,20,completed,5149841,slurm-5149662.out,True,valid
4,xXxESf9l4GYXBV8KiXr577KIrWI,-inf,inf,True,20,completed,5149842,slurm-5149662.out,False,runtime_invalid
4,xXxuadFved25heFmny8l6E4ZTe6,-999999.0,999999999.0,True,20,completed,5149843,slurm-5149662.out,False,hard_failure
4,xXxKS1RGRRFKLfHMtmGbVfBzSCR,695.4043824989183,11085.0,True,1504,completed,5142082,slurm-5149662.out,True,valid
4,xXxjsWyVAU03LnYBr1PfyoEzpY6,-inf,inf,True,20,completed,5149844,slurm-5149662.out,False,runtime_invalid
4,xXxMUw6kycTMMAHnQjy6m8qUM57,-inf,inf,True,23,completed,5149815,slurm-5149662.out,False,runtime_invalid
4,xXxZ4o4DISFXcEbYyZCMeciawmk,1120.6673198546694,11085.0,True,1454,completed,5145416,slurm-5149662.out,True,valid
4,xXxgYgEN6CvFDMZLVc0s5Y5DVoT,149.4285801807787,1389.0,True,1454,completed,5145418,slurm-5149662.out,True,valid
4,xXx6NF42fAI9yRhcZ1orD7fHxJx,1218.9055130871427,38541.0,True,1475,completed,5144004,slurm-5149662.out,True,valid
4,xXxoSvtcGj6praAKyAEBpmQhZ74,47.230343640296375,7645.0,True,43,completed,5149720,slurm-5149662.out,True,valid
4,xXx1X0dXwb7llJPUC1ErsXcKLok,1018.6737273172181,11085.0,True,1504,completed,5142065,slurm-5149662.out,True,valid
4,xXxupAfWs24zYNS0q3dC0CjRSJR,1105.3316962030003,38541.0,True,1504,completed,5142054,slurm-5149662.out,True,valid
4,xXx4B7FZsAKCT02WB7AatQ6Dhi9,1042.250514857908,142605.0,True,1454,completed,5145431,slurm-5149662.out,True,valid
4,xXxR6Sd4W55BBXNqQ11VOUFwEa5,1002.6149336743641,11085.0,True,1504,completed,5142081,slurm-5149662.out,True,valid
4,xXxrd1qCZbJJBEldfp5XmY4MgRY,960.3144927004316,11085.0,True,1504,completed,5142073,slurm-5149662.out,True,valid
4,xXx79zrkx0Sr70eMI7NxoOmtbto,921.9557010746406,11085.0,True,1504,completed,5142070,slurm-5149662.out,True,valid
4,xXxSiIC8XNiMnWSeWbO3xgoJdmN,835.389459590928,11085.0,True,1504,completed,5142072,slurm-5149662.out,True,valid
4,xXxZQyDhPM6xTM3kCmAMOYKw0BR,789.6701067260061,11085.0,True,1454,completed,5145430,slurm-5149662.out,True,valid
4,xXx4L2jiClO5cOnAhYR4H9yKioT,884.3173179991411,90893.0,True,1454,completed,5145432,slurm-5149662.out,True,valid
4,xXx7akmPV2iZupejwNCMFezu3Yw,777.7252746605541,11085.0,True,1504,completed,5142088,slurm-5149662.out,True,valid
4,xXxpw2WfuLWwjaHzujd6wlI0AWV,832.237716715004,142605.0,True,43,completed,5149713,slurm-5149662.out,True,valid
4,xXxBHGOw2hjHwS4C31EU5NSGTTB,775.4338481353645,11085.0,True,1504,completed,5142078,slurm-5149662.out,True,valid
4,xXxideifjcNdziXdZqnbLOvk4G6,766.8791807845505,11085.0,True,1454,completed,5145423,slurm-5149662.out,True,valid
4,xXx8ZpKW3K8SagPWWBC9SlcFCEx,727.4365773988823,11085.0,True,1475,completed,5144008,slurm-5149662.out,True,valid
4,xXxi4AMcrpqIrOujGSyfxucQYQc,712.1740020150547,11085.0,True,43,completed,5149710,slurm-5149662.out,True,valid
4,xXxlV61JOfkNeynoo7ssKHYILc5,679.2124950365572,11085.0,True,1475,completed,5144002,slurm-5149662.out,True,valid
4,xXx1aDyrJXankxPhrCxJtzF7gu6,628.9557561985959,11085.0,True,1454,completed,5145415,slurm-5149662.out,True,valid
4,xXx8hITsxDhHUTqufWXaoR24T7m,614.9252284777239,11085.0,True,1475,completed,5144013,slurm-5149662.out,True,valid
4,xXxC77t9Ak1JnIZPCNMvxGmugqa,608.9006919960506,11085.0,True,1504,completed,5142066,slurm-5149662.out,True,valid
4,xXxQtQHOeFZixM1Gcc7knLB3Wrx,509.4202073338365,11085.0,True,1504,completed,5142056,slurm-5149662.out,True,valid
4,xXxPxkSnBF0QFJWSfnlKEmp3eNn,501.7984549662139,11085.0,True,1504,completed,5142083,slurm-5149662.out,True,valid
4,xXxZ7emrx9AC8K23N0tLY1tsV9b,415.7988712595628,11085.0,True,1475,completed,5144015,slurm-5149662.out,True,valid
4,xXxrkc77NtP2HPdCEZBlnbI7WpH,511.4600183392161,38541.0,True,1504,completed,5142068,slurm-5149662.out,True,valid
4,xXxauyMDPsdPvQXe6q3lii5NCEu,406.0100589261962,11085.0,True,1454,completed,5145414,slurm-5149662.out,True,valid
4,xXx704EEJLNiOINAUQhVbRh4amM,231.4126200089499,11085.0,True,43,completed,5149711,slurm-5149662.out,True,valid
4,xXxc4pciS1TcUZ8KI2JSPwUo7gF,223.2558283189739,11085.0,True,1454,completed,5145413,slurm-5149662.out,True,valid
4,xXxIDqgFtAyZ8lZO9c8pNLtH6Lw,449.3107780399282,38541.0,True,1475,completed,5144006,slurm-5149662.out,True,valid
4,xXxlR3KXkPeJZ4m6lMcKAya9az0,402.7101161159627,38541.0,True,1475,completed,5144003,slurm-5149662.out,True,valid
4,xXxAQQFhDB2oeamMdm9XKZzvHqZ,73.50492274281704,38541.0,True,1504,completed,5142079,slurm-5149662.out,True,valid
4,xXxwc9Tq6dXxya0sZB2Qur7oohc,-0.1913376111529433,38541.0,True,1454,completed,5145425,slurm-5149662.out,True,valid
4,xXx9jblXs9kKMnDDwDuXVsZdCfZ,9.03205817179165,54605.0,True,1504,completed,5142087,slurm-5149662.out,True,valid
4,xXxzUYmcnzISwZJlcgqkCq0IPLX,-33.25496500922187,38541.0,True,1454,completed,5145426,slurm-5149662.out,True,valid
4,xXxz6FhIa4pxw0OqFeKm2lHQVEo,-999999.0,999999999.0,True,43,completed,5149699,slurm-5149662.out,False,hard_failure
4,xXxhYua9OyZeGV3lRFfmCv81N3L,-999999.0,999999999.0,True,43,completed,5149707,slurm-5149662.out,False,hard_failure
4,xXx4dJN8eZFLiUMoFRChxLsJD66,-999999.0,999999999.0,True,43,completed,5149708,slurm-5149662.out,False,hard_failure
4,xXxHIj827tiDIbX2tE6IZhpGodu,-999999.0,999999999.0,True,1454,completed,5145420,slurm-5149662.out,False,hard_failure
5,xXxgwQ2ULRobBnemmelZp3d6uuG,440.7699656178744,11085.0,True,14,completed,5149928,slurm-5149662.out,True,valid
5,xXxJxZojGE9Qxt9Yb7pt4R9cbBK,749.0171751628443,1389.0,True,38,completed,5149834,slurm-5149662.out,True,valid
5,xXxdels8wvbYoyOgFouyEPrIqFZ,727.517380957677,38541.0,True,14,completed,5149929,slurm-5149662.out,True,valid
5,xXxrd1qCZbJJBEldfp5XmY4MgRY,960.3144927004316,11085.0,True,1522,completed,5142073,slurm-5149662.out,True,valid
5,xXxc4pciS1TcUZ8KI2JSPwUo7gF,223.2558283189739,11085.0,True,1472,completed,5145413,slurm-5149662.out,True,valid
5,xXxbYm6kqSZg9ovpvZojdNyyR4J,-0.40708597005852304,11085.0,True,14,completed,5149930,slurm-5149662.out,True,valid
5,xXxDoeR9vsRRZ1r40j5fYy4d4Iy,-inf,inf,True,14,completed,5149931,slurm-5149662.out,False,runtime_invalid
5,xXx6NF42fAI9yRhcZ1orD7fHxJx,1218.9055130871427,38541.0,True,1493,completed,5144004,slurm-5149662.out,True,valid
5,xXx74KQTkj2fb9WIdK1nj0Lyyhq,-inf,inf,True,14,completed,5149932,slurm-5149662.out,False,runtime_invalid
5,xXxeSKCXunVWu6s22DoBwoMZBvK,-inf,inf,True,14,completed,5149933,slurm-5149662.out,False,runtime_invalid
5,xXxBTD15RYJ4UbamzjBwzTKcwpS,-inf,inf,True,14,completed,5149934,slurm-5149662.out,False,runtime_invalid
5,xXxOgQiwBTOh7RrItFnNgWkfmkh,-inf,inf,True,14,completed,5149935,slurm-5149662.out,False,runtime_invalid
5,xXxzCClEQ4n28uxsojHsjhbxcvC,-999999.0,999999999.0,True,14,completed,5149936,slurm-5149662.out,False,hard_failure
5,xXxn1rKQhLxHEOfDKJETBTur7zX,-inf,inf,True,14,completed,5149937,slurm-5149662.out,False,runtime_invalid
5,xXxZ7emrx9AC8K23N0tLY1tsV9b,415.7988712595628,11085.0,True,1493,completed,5144015,slurm-5149662.out,True,valid
5,xXxZ4o4DISFXcEbYyZCMeciawmk,1120.6673198546694,11085.0,True,1472,completed,5145416,slurm-5149662.out,True,valid
5,xXxF5ldikwM8Q8Rpzp1NM9xbgul,-inf,inf,True,14,completed,5149938,slurm-5149662.out,False,runtime_invalid
5,xXxV7H7Xx6HojrfyhYBBBtuVGMj,-inf,inf,True,14,completed,5149939,slurm-5149662.out,False,runtime_invalid
5,xXxPxkSnBF0QFJWSfnlKEmp3eNn,501.7984549662139,11085.0,True,1522,completed,5142083,slurm-5149662.out,True,valid
5,xXxTWsUEJeV9vj1Hv3RvDk2ZdTM,-inf,inf,True,14,completed,5149940,slurm-5149662.out,False,runtime_invalid
5,xXxqhNKGQ26gokCr0eCA0mUuuCP,-inf,inf,True,14,completed,5149941,slurm-5149662.out,False,runtime_invalid
5,xXx7Cn8ckjmrFZH27pk2tjPuM2W,-inf,inf,True,14,completed,5149942,slurm-5149662.out,False,runtime_invalid
5,xXxaIbAJwiADg0JYnS6ma2i3RLH,454.11556495581374,142605.0,True,14,completed,5149943,slurm-5149662.out,True,valid
5,xXx8hITsxDhHUTqufWXaoR24T7m,614.9252284777239,11085.0,True,1493,completed,5144013,slurm-5149662.out,True,valid
5,xXxTMSTNOoIpAQbDh9OzG1jGFum,-inf,inf,True,14,completed,5149944,slurm-5149662.out,False,runtime_invalid
5,xXxYOTBnSWzNQD8d1SMQgbcSnua,-inf,inf,True,18,completed,5149919,slurm-5149662.out,False,runtime_invalid
5,xXxs3VCLgjA01yRYrohEmM4N3Rr,-1.7231340351635989,38541.0,True,38,completed,5149822,slurm-5149662.out,True,valid
5,xXx1aDyrJXankxPhrCxJtzF7gu6,628.9557561985959,11085.0,True,1472,completed,5145415,slurm-5149662.out,True,valid
5,xXxNFabWMh31KvRPXPBBOWRSvbz,-inf,inf,True,14,completed,5149945,slurm-5149662.out,False,runtime_invalid
5,xXxLizLY0kvawCDeGtTFFuKBteH,-inf,inf,True,18,completed,5149921,slurm-5149662.out,False,runtime_invalid
5,xXx4L2jiClO5cOnAhYR4H9yKioT,884.3173179991411,90893.0,True,1472,completed,5145432,slurm-5149662.out,True,valid
5,xXxv1NMpvoPWRFDpcDnkJGcx1y6,-inf,inf,True,14,completed,5149946,slurm-5149662.out,False,runtime_invalid
5,xXxgYgEN6CvFDMZLVc0s5Y5DVoT,149.4285801807787,1389.0,True,1472,completed,5145418,slurm-5149662.out,True,valid
5,xXxoSvtcGj6praAKyAEBpmQhZ74,47.230343640296375,7645.0,True,61,completed,5149720,slurm-5149662.out,True,valid
5,xXx1X0dXwb7llJPUC1ErsXcKLok,1018.6737273172181,11085.0,True,1522,completed,5142065,slurm-5149662.out,True,valid
5,xXxupAfWs24zYNS0q3dC0CjRSJR,1105.3316962030003,38541.0,True,1522,completed,5142054,slurm-5149662.out,True,valid
5,xXx4B7FZsAKCT02WB7AatQ6Dhi9,1042.250514857908,142605.0,True,1472,completed,5145431,slurm-5149662.out,True,valid
5,xXxR6Sd4W55BBXNqQ11VOUFwEa5,1002.6149336743641,11085.0,True,1522,completed,5142081,slurm-5149662.out,True,valid
5,xXx79zrkx0Sr70eMI7NxoOmtbto,921.9557010746406,11085.0,True,1522,completed,5142070,slurm-5149662.out,True,valid
5,xXxeVhUtB1248wrdBvafGvdNrBw,870.8551087192778,11085.0,True,38,completed,5149823,slurm-5149662.out,True,valid
5,xXxzyVTCuvl5c7ovw5FxeCzLq2C,916.703356974067,38541.0,True,38,completed,5149828,slurm-5149662.out,True,valid
5,xXxSiIC8XNiMnWSeWbO3xgoJdmN,835.389459590928,11085.0,True,1522,completed,5142072,slurm-5149662.out,True,valid
5,xXx8tqdnT7qibuIf5VV4a2yHJ6b,799.5517361148836,11085.0,True,38,completed,5149829,slurm-5149662.out,True,valid
5,xXxZQyDhPM6xTM3kCmAMOYKw0BR,789.6701067260061,11085.0,True,1472,completed,5145430,slurm-5149662.out,True,valid
5,xXxpw2WfuLWwjaHzujd6wlI0AWV,832.237716715004,142605.0,True,61,completed,5149713,slurm-5149662.out,True,valid
5,xXx7akmPV2iZupejwNCMFezu3Yw,777.7252746605541,11085.0,True,1522,completed,5142088,slurm-5149662.out,True,valid
5,xXxB5QUptxTcXcGugtgAImBAU1J,815.5105135000755,142605.0,True,1493,completed,5144005,slurm-5149662.out,True,valid
5,xXxBHGOw2hjHwS4C31EU5NSGTTB,775.4338481353645,11085.0,True,1522,completed,5142078,slurm-5149662.out,True,valid
5,xXxideifjcNdziXdZqnbLOvk4G6,766.8791807845505,11085.0,True,1472,completed,5145423,slurm-5149662.out,True,valid
5,xXx5xXRvhSoQUjUEeIXfZW3Z5Td,764.8445812539505,11085.0,True,38,completed,5149838,slurm-5149662.out,True,valid
5,xXxV1WRjf35cWKIudrQPTxDrdy5,739.4771038002082,11085.0,True,38,completed,5149832,slurm-5149662.out,True,valid
5,xXx8ZpKW3K8SagPWWBC9SlcFCEx,727.4365773988823,11085.0,True,1493,completed,5144008,slurm-5149662.out,True,valid
5,xXxi4AMcrpqIrOujGSyfxucQYQc,712.1740020150547,11085.0,True,61,completed,5149710,slurm-5149662.out,True,valid
5,xXxKS1RGRRFKLfHMtmGbVfBzSCR,695.4043824989183,11085.0,True,1522,completed,5142082,slurm-5149662.out,True,valid
5,xXxaZHNwOGFxr6HV6MppRqa88oZ,689.2266340762815,11085.0,True,38,completed,5149841,slurm-5149662.out,True,valid
5,xXxlV61JOfkNeynoo7ssKHYILc5,679.2124950365572,11085.0,True,1493,completed,5144002,slurm-5149662.out,True,valid
5,xXxU0swyaH2iPVsbAOEeibKhHg7,626.3422400227767,11085.0,True,38,completed,5149827,slurm-5149662.out,True,valid
5,xXxC77t9Ak1JnIZPCNMvxGmugqa,608.9006919960506,11085.0,True,1522,completed,5142066,slurm-5149662.out,True,valid
5,xXx2jLLixCpVi8RatWNspEImgrY,602.9938112476127,11085.0,True,38,completed,5149824,slurm-5149662.out,True,valid
5,xXxNXG2HKEpndvrFxkCY1sqNbGj,531.790699715296,11085.0,True,1522,completed,5142067,slurm-5149662.out,True,valid
5,xXxQtQHOeFZixM1Gcc7knLB3Wrx,509.4202073338365,11085.0,True,1522,completed,5142056,slurm-5149662.out,True,valid
5,xXxrkc77NtP2HPdCEZBlnbI7WpH,511.4600183392161,38541.0,True,1522,completed,5142068,slurm-5149662.out,True,valid
5,xXxauyMDPsdPvQXe6q3lii5NCEu,406.0100589261962,11085.0,True,1472,completed,5145414,slurm-5149662.out,True,valid
5,xXx2mVbVaPQ6yT9X4zjB3UIbW6Y,288.7086275658483,11085.0,True,38,completed,5149831,slurm-5149662.out,True,valid
5,xXx704EEJLNiOINAUQhVbRh4amM,231.4126200089499,11085.0,True,61,completed,5149711,slurm-5149662.out,True,valid
5,xXxIDqgFtAyZ8lZO9c8pNLtH6Lw,449.3107780399282,38541.0,True,1493,completed,5144006,slurm-5149662.out,True,valid
6,xXxVkButsqI9AxnL0kYBFJu6ego,-inf,inf,True,20,completed,5150014,slurm-5149662.out,False,runtime_invalid
6,xXxJKeVOxKojT2VBKmQRF4duC5P,-999999.0,999999999.0,True,20,completed,5150015,slurm-5149662.out,False,hard_failure
6,xXx67GFJwDx153KlXm6WRrXwZtN,-inf,inf,True,20,completed,5150016,slurm-5149662.out,False,runtime_invalid
6,xXxupAfWs24zYNS0q3dC0CjRSJR,1105.3316962030003,38541.0,True,1546,completed,5142054,slurm-5149662.out,True,valid
6,xXxeVhUtB1248wrdBvafGvdNrBw,870.8551087192778,11085.0,True,62,completed,5149823,slurm-5149662.out,True,valid
6,xXx9oLOkWArOZa7jqQoYbG67zZT,-999999.0,999999999.0,True,20,completed,5150017,slurm-5149662.out,False,hard_failure
6,xXxGNqEmK1UsWgd5g8iI3yidQSy,799.8641191021095,11085.0,True,20,completed,5150018,slurm-5149662.out,True,valid
6,xXxlkycNjnr1nWci8YojgK6a3CX,-inf,inf,True,20,completed,5150019,slurm-5149662.out,False,runtime_invalid
6,xXxOTdd4WhMkNgZJwSR8Xqjd4QJ,-inf,inf,True,20,completed,5150020,slurm-5149662.out,False,runtime_invalid
6,xXxEYomS6Xf32TigRxXk7H8DlHw,-inf,inf,True,20,completed,5150021,slurm-5149662.out,False,runtime_invalid
6,xXxdk3wASgoEid2OPtfDLqHQaWS,-inf,inf,True,24,completed,5149997,slurm-5149662.out,False,runtime_invalid
6,xXxJZQdR93fANESTLe8h8ifxf3D,-inf,inf,True,24,completed,5149998,slurm-5149662.out,False,runtime_invalid
6,xXxl5vC7VIxwO0QDLMq4YpOfMNk,-999999.0,999999999.0,True,20,completed,5150022,slurm-5149662.out,False,hard_failure
6,xXxdLaX6tY69mPbnia2qozBys5z,698.4307206543377,38541.0,True,20,completed,5150023,slurm-5149662.out,True,valid
6,xXxhiwFZd95ER3eWqqmeuqHRrar,-inf,inf,True,20,completed,5150024,slurm-5149662.out,False,runtime_invalid
6,xXxf4XZ3aBiHIiM99UKtR1Jql53,871.4657253252362,38541.0,True,20,completed,5150025,slurm-5149662.out,True,valid
6,xXxNAhdsj2CR8XNCNPKZ0idudPC,724.9034610265833,11085.0,True,20,completed,5150026,slurm-5149662.out,True,valid
6,xXxYMShNL0uHgW4WP1aICtlQxPL,-inf,inf,True,20,completed,5150027,slurm-5149662.out,False,runtime_invalid
6,xXxfnWpqDh0gujzzLJ9HKebOZ0D,-inf,inf,True,20,completed,5150028,slurm-5149662.out,False,runtime_invalid
6,xXx1FvDbEomJr1RjfKIVphm0nt7,-inf,inf,True,20,completed,5150029,slurm-5149662.out,False,runtime_invalid
6,xXxhccKQNKIX9EvqaXISWOwfbWK,651.0833510492866,11085.0,True,20,completed,5150030,slurm-5149662.out,True,valid
6,xXxRRDSoRcfTVKRxstcNW47yEKd,2154.494208216919,38541.0,True,20,completed,5150031,slurm-5149662.out,True,valid
6,xXxC77t9Ak1JnIZPCNMvxGmugqa,608.9006919960506,11085.0,True,1546,completed,5142066,slurm-5149662.out,True,valid
6,xXxFsBaOZ3QAIw127dwVsrb40D6,-inf,inf,True,20,completed,5150032,slurm-5149662.out,False,runtime_invalid
6,xXxSASZUyUGwLPmlad9DmrChwDn,801.3995490029773,11085.0,True,20,completed,5150033,slurm-5149662.out,True,valid
6,xXxagPjmlIpI0XxfB7iM2drmimo,-999999.0,999999999.0,True,20,completed,5150034,slurm-5149662.out,False,hard_failure
6,xXxNp84epY7U8So7E5WnapGZY6n,639.2154501283923,11085.0,True,20,completed,5150035,slurm-5149662.out,True,valid
6,xXxDYSL6pNUHHN6HLMJ0o2Bb3R5,-999999.0,999999999.0,True,20,completed,5150036,slurm-5149662.out,False,hard_failure
6,xXxM229xyfcPpnsDCzUSMn12EdY,805.9957459987362,11085.0,True,20,completed,5150037,slurm-5149662.out,True,valid
6,xXxhwX9KSFcijl8NCuyf75NADAd,825.9099109713416,11085.0,True,20,completed,5150038,slurm-5149662.out,True,valid
6,xXxIFaia8Qu9XLqMz6Sl9f7XM6K,-inf,inf,True,20,completed,5150039,slurm-5149662.out,False,runtime_invalid
6,xXxzsm6Xy3m3IIfojLzUUtcbxMi,-inf,inf,True,20,completed,5150040,slurm-5149662.out,False,runtime_invalid
6,xXxJxZojGE9Qxt9Yb7pt4R9cbBK,749.0171751628443,1389.0,True,62,completed,5149834,slurm-5149662.out,True,valid
6,xXx6NF42fAI9yRhcZ1orD7fHxJx,1218.9055130871427,38541.0,True,1517,completed,5144004,slurm-5149662.out,True,valid
6,xXxZ4o4DISFXcEbYyZCMeciawmk,1120.6673198546694,11085.0,True,1496,completed,5145416,slurm-5149662.out,True,valid
6,xXxgYgEN6CvFDMZLVc0s5Y5DVoT,149.4285801807787,1389.0,True,1496,completed,5145418,slurm-5149662.out,True,valid
6,xXxoSvtcGj6praAKyAEBpmQhZ74,47.230343640296375,7645.0,True,85,completed,5149720,slurm-5149662.out,True,valid
6,xXx1X0dXwb7llJPUC1ErsXcKLok,1018.6737273172181,11085.0,True,1546,completed,5142065,slurm-5149662.out,True,valid
6,xXx4B7FZsAKCT02WB7AatQ6Dhi9,1042.250514857908,142605.0,True,1496,completed,5145431,slurm-5149662.out,True,valid
6,xXxR6Sd4W55BBXNqQ11VOUFwEa5,1002.6149336743641,11085.0,True,1546,completed,5142081,slurm-5149662.out,True,valid
6,xXxrd1qCZbJJBEldfp5XmY4MgRY,960.3144927004316,11085.0,True,1546,completed,5142073,slurm-5149662.out,True,valid
6,xXx79zrkx0Sr70eMI7NxoOmtbto,921.9557010746406,11085.0,True,1546,completed,5142070,slurm-5149662.out,True,valid
6,xXxzyVTCuvl5c7ovw5FxeCzLq2C,916.703356974067,38541.0,True,62,completed,5149828,slurm-5149662.out,True,valid
6,xXx4L2jiClO5cOnAhYR4H9yKioT,884.3173179991411,90893.0,True,1496,completed,5145432,slurm-5149662.out,True,valid
6,xXxSiIC8XNiMnWSeWbO3xgoJdmN,835.389459590928,11085.0,True,1546,completed,5142072,slurm-5149662.out,True,valid
6,xXx8tqdnT7qibuIf5VV4a2yHJ6b,799.5517361148836,11085.0,True,62,completed,5149829,slurm-5149662.out,True,valid
6,xXxZQyDhPM6xTM3kCmAMOYKw0BR,789.6701067260061,11085.0,True,1496,completed,5145430,slurm-5149662.out,True,valid
6,xXxpw2WfuLWwjaHzujd6wlI0AWV,832.237716715004,142605.0,True,85,completed,5149713,slurm-5149662.out,True,valid
6,xXxB5QUptxTcXcGugtgAImBAU1J,815.5105135000755,142605.0,True,1517,completed,5144005,slurm-5149662.out,True,valid
6,xXx7akmPV2iZupejwNCMFezu3Yw,777.7252746605541,11085.0,True,1546,completed,5142088,slurm-5149662.out,True,valid
6,xXxBHGOw2hjHwS4C31EU5NSGTTB,775.4338481353645,11085.0,True,1546,completed,5142078,slurm-5149662.out,True,valid
6,xXxideifjcNdziXdZqnbLOvk4G6,766.8791807845505,11085.0,True,1496,completed,5145423,slurm-5149662.out,True,valid
6,xXx5xXRvhSoQUjUEeIXfZW3Z5Td,764.8445812539505,11085.0,True,62,completed,5149838,slurm-5149662.out,True,valid
6,xXxV1WRjf35cWKIudrQPTxDrdy5,739.4771038002082,11085.0,True,62,completed,5149832,slurm-5149662.out,True,valid
6,xXx8ZpKW3K8SagPWWBC9SlcFCEx,727.4365773988823,11085.0,True,1517,completed,5144008,slurm-5149662.out,True,valid
6,xXxi4AMcrpqIrOujGSyfxucQYQc,712.1740020150547,11085.0,True,85,completed,5149710,slurm-5149662.out,True,valid
6,xXxdels8wvbYoyOgFouyEPrIqFZ,727.517380957677,38541.0,True,38,completed,5149929,slurm-5149662.out,True,valid
6,xXxKS1RGRRFKLfHMtmGbVfBzSCR,695.4043824989183,11085.0,True,1546,completed,5142082,slurm-5149662.out,True,valid
6,xXxaZHNwOGFxr6HV6MppRqa88oZ,689.2266340762815,11085.0,True,62,completed,5149841,slurm-5149662.out,True,valid
6,xXxlV61JOfkNeynoo7ssKHYILc5,679.2124950365572,11085.0,True,1517,completed,5144002,slurm-5149662.out,True,valid
6,xXx1aDyrJXankxPhrCxJtzF7gu6,628.9557561985959,11085.0,True,1496,completed,5145415,slurm-5149662.out,True,valid
6,xXxU0swyaH2iPVsbAOEeibKhHg7,626.3422400227767,11085.0,True,62,completed,5149827,slurm-5149662.out,True,valid
6,xXx8hITsxDhHUTqufWXaoR24T7m,614.9252284777239,11085.0,True,1517,completed,5144013,slurm-5149662.out,True,valid
6,xXx2jLLixCpVi8RatWNspEImgrY,602.9938112476127,11085.0,True,62,completed,5149824,slurm-5149662.out,True,valid
6,xXxNXG2HKEpndvrFxkCY1sqNbGj,531.790699715296,11085.0,True,1546,completed,5142067,slurm-5149662.out,True,valid
6,xXxQtQHOeFZixM1Gcc7knLB3Wrx,509.4202073338365,11085.0,True,1546,completed,5142056,slurm-5149662.out,True,valid
6,xXxPxkSnBF0QFJWSfnlKEmp3eNn,501.7984549662139,11085.0,True,1546,completed,5142083,slurm-5149662.out,True,valid
6,xXxgwQ2ULRobBnemmelZp3d6uuG,440.7699656178744,11085.0,True,38,completed,5149928,slurm-5149662.out,True,valid
6,xXxZ7emrx9AC8K23N0tLY1tsV9b,415.7988712595628,11085.0,True,1517,completed,5144015,slurm-5149662.out,True,valid
6,xXxrkc77NtP2HPdCEZBlnbI7WpH,511.4600183392161,38541.0,True,1546,completed,5142068,slurm-5149662.out,True,valid
6,xXxauyMDPsdPvQXe6q3lii5NCEu,406.0100589261962,11085.0,True,1496,completed,5145414,slurm-5149662.out,True,valid
6,xXx2mVbVaPQ6yT9X4zjB3UIbW6Y,288.7086275658483,11085.0,True,62,completed,5149831,slurm-5149662.out,True,valid
6,xXx704EEJLNiOINAUQhVbRh4amM,231.4126200089499,11085.0,True,85,completed,5149711,slurm-5149662.out,True,valid
7,xXxU0swyaH2iPVsbAOEeibKhHg7,626.3422400227767,11085.0,True,86,completed,5149827,slurm-5149662.out,True,valid
7,xXxCF1nDIpoQx9HMLXWFF2QnlAo,-999999.0,999999999.0,True,20,completed,5150193,slurm-5149662.out,False,hard_failure
7,xXxKlRGwljsS88MYghIW3JKIUv8,-inf,inf,True,20,completed,5150194,slurm-5149662.out,False,runtime_invalid
7,xXxUjL5SZojwob0Kx7K3VkRa8Ey,-inf,inf,True,20,completed,5150195,slurm-5149662.out,False,runtime_invalid
7,xXxamE3ZF8ZolqSiktSzWHEAeRS,-inf,inf,True,20,completed,5150196,slurm-5149662.out,False,runtime_invalid
7,xXx6bSmZoTgTSyWBBhs4RQZ9Yxr,-inf,inf,True,20,completed,5150197,slurm-5149662.out,False,runtime_invalid
7,xXxLYOjAuhbRNxz6AFwwgRdiAGS,-inf,inf,True,20,completed,5150198,slurm-5149662.out,False,runtime_invalid
7,xXxUl3Jv4Xh9F33u16t25e9U5dP,-inf,inf,True,20,completed,5150199,slurm-5149662.out,False,runtime_invalid
